Epoch 12. Train Loss: 0.015098, Train Acc: 0.995504, Valid Loss: 0.360207, Valid Acc: 0.921974, Time 00:01:05
Epoch 13. Train Loss: 0.013495, Train Acc: 0.995964, Valid Loss: 0.362711, Valid Acc: 0.921381, Time 00:01:06
Epoch 14. Train Loss: 0.013597, Train Acc: 0.995704, Valid Loss: 0.364432, Valid Acc: 0.919996, Time 00:01:06
Epoch 15. Train Loss: 0.011901, Train Acc: 0.996363, Valid Loss: 0.363560, Valid Acc: 0.922369, Time 00:01:06
Epoch 16. Train Loss: 0.012686, Train Acc: 0.996443, Valid Loss: 0.380724, Valid Acc: 0.923259, Time 00:01:06
Epoch 17. Train Loss: 0.013072, Train Acc: 0.996244, Valid Loss: 0.367661, Valid Acc: 0.924347, Time 00:01:06
Epoch 18. Train Loss: 0.011908, Train Acc: 0.996423, Valid Loss: 0.365150, Valid Acc: 0.921776, Time 00:01:06
Epoch 19. Train Loss: 0.009331, Train Acc: 0.997243, Valid Loss: 0.367618, Valid Acc: 0.924644, Time 00:01:06
Epoch 20. Train Loss: 0.010894, Train Acc: 0.996723, Valid Loss: 0.388159, Valid Acc: 0.922765, Time 00:01:06
Epoch 21. Train Loss: 0.009408, Train Acc: 0.997422, Valid Loss: 0.358981, Valid Acc: 0.924941, Time 00:01:06
Epoch 22. Train Loss: 0.009692, Train Acc: 0.997143, Valid Loss: 0.368251, Valid Acc: 0.927611, Time 00:01:06
Epoch 23. Train Loss: 0.010077, Train Acc: 0.997123, Valid Loss: 0.365287, Valid Acc: 0.926028, Time 00:01:06
Epoch 24. Train Loss: 0.008063, Train Acc: 0.997642, Valid Loss: 0.367113, Valid Acc: 0.929292, Time 00:01:06
Epoch 25. Train Loss: 0.007984, Train Acc: 0.997642, Valid Loss: 0.375497, Valid Acc: 0.925633, Time 00:01:06
Epoch 26. Train Loss: 0.007336, Train Acc: 0.998022, Valid Loss: 0.384236, Valid Acc: 0.928204, Time 00:01:06
Epoch 27. Train Loss: 0.009705, Train Acc: 0.997243, Valid Loss: 0.391723, Valid Acc: 0.924545, Time 00:01:06
Epoch 28. Train Loss: 0.008306, Train Acc: 0.997662, Valid Loss: 0.387011, Valid Acc: 0.923457, Time 00:01:06
Epoch 29. Train Loss: 0.008396, Train Acc: 0.997582, Valid Loss: 0.377352, Valid Acc: 0.925534, Time 00:01:06
Epoch 30. Train Loss: 0.007356, Train Acc: 0.998062, Valid Loss: 0.400090, Valid Acc: 0.924248, Time 00:01:06
Epoch 31. Train Loss: 0.007697, Train Acc: 0.998022, Valid Loss: 0.390474, Valid Acc: 0.923952, Time 00:01:06
Epoch 32. Train Loss: 0.007230, Train Acc: 0.997942, Valid Loss: 0.390221, Valid Acc: 0.923161, Time 00:01:06
Epoch 33. Train Loss: 0.008995, Train Acc: 0.997303, Valid Loss: 0.383217, Valid Acc: 0.924941, Time 00:01:05
Epoch 34. Train Loss: 0.009056, Train Acc: 0.997482, Valid Loss: 0.385028, Valid Acc: 0.923259, Time 00:01:05
Epoch 35. Train Loss: 0.006291, Train Acc: 0.998182, Valid Loss: 0.377010, Valid Acc: 0.926622, Time 00:01:05
Epoch 36. Train Loss: 0.009292, Train Acc: 0.997343, Valid Loss: 0.401339, Valid Acc: 0.923952, Time 00:01:05
Epoch 37. Train Loss: 0.007167, Train Acc: 0.998162, Valid Loss: 0.379977, Valid Acc: 0.925831, Time 00:01:06
Epoch 38. Train Loss: 0.007064, Train Acc: 0.997842, Valid Loss: 0.373763, Valid Acc: 0.927314, Time 00:01:06
Epoch 39. Train Loss: 0.005765, Train Acc: 0.998342, Valid Loss: 0.380385, Valid Acc: 0.928006, Time 00:01:06
Epoch 40. Train Loss: 0.007569, Train Acc: 0.997902, Valid Loss: 0.401873, Valid Acc: 0.923062, Time 00:01:06
Epoch 41. Train Loss: 0.006889, Train Acc: 0.997962, Valid Loss: 0.397948, Valid Acc: 0.924051, Time 00:01:06
Epoch 42. Train Loss: 0.005996, Train Acc: 0.998242, Valid Loss: 0.389616, Valid Acc: 0.925633, Time 00:01:06
Epoch 43. Train Loss: 0.006426, Train Acc: 0.998042, Valid Loss: 0.378033, Valid Acc: 0.926028, Time 00:01:06
Epoch 44. Train Loss: 0.006352, Train Acc: 0.998102, Valid Loss: 0.406012, Valid Acc: 0.922963, Time 00:01:06
Epoch 45. Train Loss: 0.006220, Train Acc: 0.998342, Valid Loss: 0.409555, Valid Acc: 0.923062, Time 00:01:06
Epoch 46. Train Loss: 0.007902, Train Acc: 0.997522, Valid Loss: 0.406310, Valid Acc: 0.923952, Time 00:01:06
Epoch 47. Train Loss: 0.006047, Train Acc: 0.998422, Valid Loss: 0.409584, Valid Acc: 0.924347, Time 00:01:06
Epoch 48. Train Loss: 0.007173, Train Acc: 0.997922, Valid Loss: 0.402619, Valid Acc: 0.921677, Time 00:01:06
Epoch 49. Train Loss: 0.006391, Train Acc: 0.998262, Valid Loss: 0.406979, Valid Acc: 0.925237, Time 00:01:06
Epoch 50. Train Loss: 0.006855, Train Acc: 0.998022, Valid Loss: 0.410435, Valid Acc: 0.919996, Time 00:01:06
Epoch 51. Train Loss: 0.006427, Train Acc: 0.998242, Valid Loss: 0.403851, Valid Acc: 0.922666, Time 00:01:06
Epoch 52. Train Loss: 0.005643, Train Acc: 0.998441, Valid Loss: 0.406142, Valid Acc: 0.922666, Time 00:01:06
Epoch 53. Train Loss: 0.005997, Train Acc: 0.998402, Valid Loss: 0.404949, Valid Acc: 0.923062, Time 00:01:06
Epoch 54. Train Loss: 0.005247, Train Acc: 0.998521, Valid Loss: 0.408591, Valid Acc: 0.925237, Time 00:01:06
Epoch 55. Train Loss: 0.006815, Train Acc: 0.998042, Valid Loss: 0.401282, Valid Acc: 0.924051, Time 00:01:06
Epoch 56. Train Loss: 0.006555, Train Acc: 0.998402, Valid Loss: 0.401532, Valid Acc: 0.924842, Time 00:01:06
Epoch 57. Train Loss: 0.006458, Train Acc: 0.998242, Valid Loss: 0.408419, Valid Acc: 0.922567, Time 00:01:06
Epoch 58. Train Loss: 0.006391, Train Acc: 0.998142, Valid Loss: 0.399491, Valid Acc: 0.925040, Time 00:01:06
Epoch 59. Train Loss: 0.005619, Train Acc: 0.998402, Valid Loss: 0.409501, Valid Acc: 0.921084, Time 00:01:06
Epoch 60. Train Loss: 0.007731, Train Acc: 0.997882, Valid Loss: 0.408000, Valid Acc: 0.921479, Time 00:01:06
Epoch 61. Train Loss: 0.006949, Train Acc: 0.997782, Valid Loss: 0.403208, Valid Acc: 0.922073, Time 00:01:06
Epoch 62. Train Loss: 0.005307, Train Acc: 0.998461, Valid Loss: 0.414971, Valid Acc: 0.920491, Time 00:01:06
Epoch 63. Train Loss: 0.006787, Train Acc: 0.997982, Valid Loss: 0.417129, Valid Acc: 0.921084, Time 00:01:06
Epoch 64. Train Loss: 0.005638, Train Acc: 0.998561, Valid Loss: 0.387183, Valid Acc: 0.925930, Time 00:01:06
Epoch 65. Train Loss: 0.005212, Train Acc: 0.998641, Valid Loss: 0.406490, Valid Acc: 0.920688, Time 00:01:06
Epoch 66. Train Loss: 0.006555, Train Acc: 0.998202, Valid Loss: 0.405024, Valid Acc: 0.924446, Time 00:01:06
Epoch 67. Train Loss: 0.005136, Train Acc: 0.998701, Valid Loss: 0.412388, Valid Acc: 0.923655, Time 00:01:06
Epoch 68. Train Loss: 0.006357, Train Acc: 0.998182, Valid Loss: 0.415194, Valid Acc: 0.922073, Time 00:01:06
Epoch 69. Train Loss: 0.006628, Train Acc: 0.998142, Valid Loss: 0.405879, Valid Acc: 0.926424, Time 00:01:06
Epoch 70. Train Loss: 0.006878, Train Acc: 0.998102, Valid Loss: 0.413410, Valid Acc: 0.923259, Time 00:01:06
Epoch 71. Train Loss: 0.005687, Train Acc: 0.998541, Valid Loss: 0.412224, Valid Acc: 0.923062, Time 00:01:06
Epoch 72. Train Loss: 0.005466, Train Acc: 0.998561, Valid Loss: 0.421796, Valid Acc: 0.920688, Time 00:01:06
Epoch 73. Train Loss: 0.006539, Train Acc: 0.998042, Valid Loss: 0.426316, Valid Acc: 0.920095, Time 00:01:06
Epoch 74. Train Loss: 0.006657, Train Acc: 0.998202, Valid Loss: 0.401621, Valid Acc: 0.922765, Time 00:01:06
Epoch 75. Train Loss: 0.006630, Train Acc: 0.998262, Valid Loss: 0.401420, Valid Acc: 0.923853, Time 00:01:06
Epoch 76. Train Loss: 0.006591, Train Acc: 0.998182, Valid Loss: 0.396430, Valid Acc: 0.923853, Time 00:01:06
Epoch 77. Train Loss: 0.007029, Train Acc: 0.998022, Valid Loss: 0.419141, Valid Acc: 0.920392, Time 00:01:06
Epoch 78. Train Loss: 0.006876, Train Acc: 0.998262, Valid Loss: 0.408364, Valid Acc: 0.922271, Time 00:01:06
Epoch 79. Train Loss: 0.005767, Train Acc: 0.998541, Valid Loss: 0.420810, Valid Acc: 0.919798, Time 00:01:06
Epoch 80. Train Loss: 0.005425, Train Acc: 0.998581, Valid Loss: 0.405750, Valid Acc: 0.921776, Time 00:01:06
Epoch 81. Train Loss: 0.005186, Train Acc: 0.998541, Valid Loss: 0.416320, Valid Acc: 0.922172, Time 00:01:06
Epoch 82. Train Loss: 0.006058, Train Acc: 0.998422, Valid Loss: 0.403671, Valid Acc: 0.923754, Time 00:01:06
Epoch 83. Train Loss: 0.005068, Train Acc: 0.998721, Valid Loss: 0.384095, Valid Acc: 0.924743, Time 00:01:06
Epoch 84. Train Loss: 0.004930, Train Acc: 0.998901, Valid Loss: 0.423355, Valid Acc: 0.920787, Time 00:01:06
Epoch 85. Train Loss: 0.005373, Train Acc: 0.998621, Valid Loss: 0.404899, Valid Acc: 0.924644, Time 00:01:06
Epoch 86. Train Loss: 0.006021, Train Acc: 0.998382, Valid Loss: 0.409909, Valid Acc: 0.923556, Time 00:01:06
Epoch 87. Train Loss: 0.006886, Train Acc: 0.998162, Valid Loss: 0.401613, Valid Acc: 0.924545, Time 00:01:06
Epoch 88. Train Loss: 0.006303, Train Acc: 0.998501, Valid Loss: 0.388500, Valid Acc: 0.925930, Time 00:01:06
Epoch 89. Train Loss: 0.006263, Train Acc: 0.998302, Valid Loss: 0.390391, Valid Acc: 0.923457, Time 00:01:05
Epoch 90. Train Loss: 0.005318, Train Acc: 0.998601, Valid Loss: 0.408012, Valid Acc: 0.924347, Time 00:01:05
Epoch 91. Train Loss: 0.006073, Train Acc: 0.998382, Valid Loss: 0.413242, Valid Acc: 0.921677, Time 00:01:06
Epoch 92. Train Loss: 0.005511, Train Acc: 0.998701, Valid Loss: 0.418958, Valid Acc: 0.920194, Time 00:01:06
Epoch 93. Train Loss: 0.006812, Train Acc: 0.998362, Valid Loss: 0.423903, Valid Acc: 0.919996, Time 00:01:06
Epoch 94. Train Loss: 0.006651, Train Acc: 0.998042, Valid Loss: 0.398610, Valid Acc: 0.923853, Time 00:01:06
Epoch 95. Train Loss: 0.006375, Train Acc: 0.998382, Valid Loss: 0.399663, Valid Acc: 0.923358, Time 00:01:06
Epoch 96. Train Loss: 0.006555, Train Acc: 0.998222, Valid Loss: 0.388412, Valid Acc: 0.923754, Time 00:01:06
Epoch 97. Train Loss: 0.006446, Train Acc: 0.998222, Valid Loss: 0.413850, Valid Acc: 0.923062, Time 00:01:06
Epoch 98. Train Loss: 0.005792, Train Acc: 0.998641, Valid Loss: 0.422812, Valid Acc: 0.921282, Time 00:01:06
Epoch 99. Train Loss: 0.006417, Train Acc: 0.998541, Valid Loss: 0.411607, Valid Acc: 0.922468, Time 00:01:06
Test Loss: 0.404725, Acc: 0.924200
